study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB5348	SAMEA2401150	ERX425288	ERR458941	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458941/ERR458941.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458941/120903_0219_D0PT7ACXX_1_SA-PE-054.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458941
PRJEB5348	SAMEA2401151	ERX425289	ERR458942	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458942/ERR458942.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458942/120903_0219_D0PT7ACXX_2_SA-PE-054.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458942
PRJEB5348	SAMEA2401152	ERX425290	ERR458943	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458943/ERR458943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458943/120903_0219_D0PT7ACXX_3_SA-PE-054.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458943
PRJEB5348	SAMEA2401153	ERX425291	ERR458944	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458944/ERR458944.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458944/120903_0219_D0PT7ACXX_4_SA-PE-054.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458944
PRJEB5348	SAMEA2401154	ERX425292	ERR458945	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458945/ERR458945.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458945/120903_0219_D0PT7ACXX_5_SA-PE-054.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458945
PRJEB5348	SAMEA2401155	ERX425293	ERR458946	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458946/ERR458946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458946/120903_0219_D0PT7ACXX_6_SA-PE-054.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458946
PRJEB5348	SAMEA2401156	ERX425294	ERR458947	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458947/ERR458947.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458947/120903_0219_D0PT7ACXX_7_SA-PE-054.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458947
PRJEB5348	SAMEA2401157	ERX425295	ERR458948	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458948/ERR458948.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458948/120903_0219_D0PT7ACXX_1_SA-PE-003.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458948
PRJEB5348	SAMEA2401158	ERX425296	ERR458949	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458949/ERR458949.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458949/120903_0219_D0PT7ACXX_2_SA-PE-003.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458949
PRJEB5348	SAMEA2401159	ERX425297	ERR458950	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458950/ERR458950.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458950/120903_0219_D0PT7ACXX_3_SA-PE-003.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458950
PRJEB5348	SAMEA2401160	ERX425298	ERR458951	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458951/ERR458951.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458951/120903_0219_D0PT7ACXX_4_SA-PE-003.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458951
PRJEB5348	SAMEA2401161	ERX425299	ERR458952	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458952/ERR458952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458952/120903_0219_D0PT7ACXX_5_SA-PE-003.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458952
PRJEB5348	SAMEA2401162	ERX425300	ERR458953	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458953/ERR458953.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458953/120903_0219_D0PT7ACXX_6_SA-PE-003.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458953
PRJEB5348	SAMEA2401163	ERX425301	ERR458954	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458954/ERR458954.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458954/120903_0219_D0PT7ACXX_7_SA-PE-003.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458954
PRJEB5348	SAMEA2401164	ERX425302	ERR458955	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458955/ERR458955.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458955/120903_0219_D0PT7ACXX_1_SA-PE-045.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458955
PRJEB5348	SAMEA2401165	ERX425303	ERR458956	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458956/ERR458956.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458956/120903_0219_D0PT7ACXX_2_SA-PE-045.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458956
PRJEB5348	SAMEA2401166	ERX425304	ERR458957	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458957/ERR458957.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458957/120903_0219_D0PT7ACXX_3_SA-PE-045.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458957
PRJEB5348	SAMEA2401167	ERX425305	ERR458958	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458958/ERR458958.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458958/120903_0219_D0PT7ACXX_4_SA-PE-045.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458958
PRJEB5348	SAMEA2401168	ERX425306	ERR458959	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458959/ERR458959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458959/120903_0219_D0PT7ACXX_5_SA-PE-045.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458959
PRJEB5348	SAMEA2401169	ERX425307	ERR458960	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458960/ERR458960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458960/120903_0219_D0PT7ACXX_6_SA-PE-045.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458960
PRJEB5348	SAMEA2401170	ERX425308	ERR458961	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458961/ERR458961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458961/120903_0219_D0PT7ACXX_7_SA-PE-045.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458961
PRJEB5348	SAMEA2401171	ERX425309	ERR458962	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458962/ERR458962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458962/120903_0219_D0PT7ACXX_1_SA-PE-052.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458962
PRJEB5348	SAMEA2401172	ERX425310	ERR458963	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458963/ERR458963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458963/120903_0219_D0PT7ACXX_2_SA-PE-052.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458963
PRJEB5348	SAMEA2401173	ERX425311	ERR458964	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458964/ERR458964.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458964/120903_0219_D0PT7ACXX_3_SA-PE-052.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458964
PRJEB5348	SAMEA2401174	ERX425312	ERR458965	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458965/ERR458965.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458965/120903_0219_D0PT7ACXX_4_SA-PE-052.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458965
PRJEB5348	SAMEA2401175	ERX425313	ERR458966	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458966/ERR458966.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458966/120903_0219_D0PT7ACXX_5_SA-PE-052.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458966
PRJEB5348	SAMEA2401176	ERX425314	ERR458967	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458967/ERR458967.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458967/120903_0219_D0PT7ACXX_6_SA-PE-052.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458967
PRJEB5348	SAMEA2401177	ERX425315	ERR458968	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458968/ERR458968.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458968/120903_0219_D0PT7ACXX_7_SA-PE-052.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458968
PRJEB5348	SAMEA2401178	ERX425316	ERR458969	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458969/ERR458969.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458969/120903_0219_D0PT7ACXX_1_SA-PE-009.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458969
PRJEB5348	SAMEA2401179	ERX425317	ERR458970	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458970/ERR458970.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458970/120903_0219_D0PT7ACXX_2_SA-PE-009.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458970
PRJEB5348	SAMEA2401180	ERX425318	ERR458971	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458971/ERR458971.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458971/120903_0219_D0PT7ACXX_3_SA-PE-009.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458971
PRJEB5348	SAMEA2401181	ERX425319	ERR458972	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458972/ERR458972.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458972/120903_0219_D0PT7ACXX_4_SA-PE-009.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458972
PRJEB5348	SAMEA2401182	ERX425320	ERR458973	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458973/ERR458973.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458973/120903_0219_D0PT7ACXX_5_SA-PE-009.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458973
PRJEB5348	SAMEA2401183	ERX425321	ERR458974	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458974/ERR458974.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458974/120903_0219_D0PT7ACXX_6_SA-PE-009.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458974
PRJEB5348	SAMEA2401184	ERX425322	ERR458975	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458975/ERR458975.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458975/120903_0219_D0PT7ACXX_7_SA-PE-009.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458975
PRJEB5348	SAMEA2401185	ERX425323	ERR458976	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458976/ERR458976.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458976/120903_0219_D0PT7ACXX_1_SA-PE-092.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458976
PRJEB5348	SAMEA2401186	ERX425324	ERR458977	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458977/ERR458977.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458977/120903_0219_D0PT7ACXX_2_SA-PE-092.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458977
PRJEB5348	SAMEA2401187	ERX425325	ERR458978	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458978/ERR458978.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458978/120903_0219_D0PT7ACXX_3_SA-PE-092.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458978
PRJEB5348	SAMEA2401188	ERX425326	ERR458979	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458979/ERR458979.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458979/120903_0219_D0PT7ACXX_4_SA-PE-092.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458979
PRJEB5348	SAMEA2401189	ERX425327	ERR458980	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458980/ERR458980.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458980/120903_0219_D0PT7ACXX_5_SA-PE-092.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458980
PRJEB5348	SAMEA2401190	ERX425328	ERR458981	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458981/ERR458981.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458981/120903_0219_D0PT7ACXX_6_SA-PE-092.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458981
PRJEB5348	SAMEA2401191	ERX425329	ERR458982	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458982/ERR458982.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458982/120903_0219_D0PT7ACXX_7_SA-PE-092.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458982
PRJEB5348	SAMEA2401192	ERX425330	ERR458983	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458983/ERR458983.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458983/120903_0219_D0PT7ACXX_1_SA-PE-066.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458983
PRJEB5348	SAMEA2401193	ERX425331	ERR458984	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458984/ERR458984.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458984/120903_0219_D0PT7ACXX_2_SA-PE-066.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458984
PRJEB5348	SAMEA2401194	ERX425332	ERR458985	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458985/ERR458985.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458985/120903_0219_D0PT7ACXX_3_SA-PE-066.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458985
PRJEB5348	SAMEA2401195	ERX425333	ERR458986	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458986/ERR458986.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458986/120903_0219_D0PT7ACXX_4_SA-PE-066.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458986
PRJEB5348	SAMEA2401196	ERX425334	ERR458987	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458987/ERR458987.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458987/120903_0219_D0PT7ACXX_5_SA-PE-066.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458987
PRJEB5348	SAMEA2401197	ERX425335	ERR458988	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458988/ERR458988.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458988/120903_0219_D0PT7ACXX_6_SA-PE-066.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458988
PRJEB5348	SAMEA2401198	ERX425336	ERR458989	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458989/ERR458989.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458989/120903_0219_D0PT7ACXX_7_SA-PE-066.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458989
PRJEB5348	SAMEA2401199	ERX425337	ERR458990	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458990/ERR458990.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458990/120903_0219_D0PT7ACXX_1_SA-PE-048.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458990
PRJEB5348	SAMEA2401200	ERX425338	ERR458991	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458991/ERR458991.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458991/120903_0219_D0PT7ACXX_2_SA-PE-048.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458991
PRJEB5348	SAMEA2401201	ERX425339	ERR458992	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458992/ERR458992.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458992/120903_0219_D0PT7ACXX_3_SA-PE-048.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458992
PRJEB5348	SAMEA2401202	ERX425340	ERR458993	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458993/ERR458993.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458993/120903_0219_D0PT7ACXX_4_SA-PE-048.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458993
PRJEB5348	SAMEA2401203	ERX425341	ERR458994	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458994/ERR458994.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458994/120903_0219_D0PT7ACXX_5_SA-PE-048.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458994
PRJEB5348	SAMEA2401204	ERX425342	ERR458995	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458995/ERR458995.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458995/120903_0219_D0PT7ACXX_6_SA-PE-048.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458995
PRJEB5348	SAMEA2401205	ERX425343	ERR458996	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458996/ERR458996.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458996/120903_0219_D0PT7ACXX_7_SA-PE-048.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458996
PRJEB5348	SAMEA2401206	ERX425344	ERR458997	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458997/ERR458997.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458997/120903_0219_D0PT7ACXX_1_SA-PE-083.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458997
PRJEB5348	SAMEA2401207	ERX425345	ERR458998	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458998/ERR458998.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458998/120903_0219_D0PT7ACXX_2_SA-PE-083.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458998
PRJEB5348	SAMEA2401208	ERX425346	ERR458999	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/ERR458999/ERR458999.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR458999/120903_0219_D0PT7ACXX_3_SA-PE-083.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR458/ERR458999
PRJEB5348	SAMEA2401209	ERX425347	ERR459000	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459000/ERR459000.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459000/120903_0219_D0PT7ACXX_4_SA-PE-083.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459000
PRJEB5348	SAMEA2401210	ERX425348	ERR459001	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459001/ERR459001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459001/120903_0219_D0PT7ACXX_5_SA-PE-083.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459001
PRJEB5348	SAMEA2401211	ERX425349	ERR459002	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459002/ERR459002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459002/120903_0219_D0PT7ACXX_6_SA-PE-083.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459002
PRJEB5348	SAMEA2401212	ERX425350	ERR459003	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459003/ERR459003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459003/120903_0219_D0PT7ACXX_7_SA-PE-083.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459003
PRJEB5348	SAMEA2401213	ERX425351	ERR459004	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459004/ERR459004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459004/120903_0219_D0PT7ACXX_1_SA-PE-090.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459004
PRJEB5348	SAMEA2401214	ERX425352	ERR459005	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459005/ERR459005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459005/120903_0219_D0PT7ACXX_2_SA-PE-090.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459005
PRJEB5348	SAMEA2401215	ERX425353	ERR459006	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459006/ERR459006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459006/120903_0219_D0PT7ACXX_3_SA-PE-090.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459006
PRJEB5348	SAMEA2401216	ERX425354	ERR459007	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459007/ERR459007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459007/120903_0219_D0PT7ACXX_4_SA-PE-090.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459007
PRJEB5348	SAMEA2401217	ERX425355	ERR459008	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459008/ERR459008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459008/120903_0219_D0PT7ACXX_5_SA-PE-090.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459008
PRJEB5348	SAMEA2401218	ERX425356	ERR459009	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459009/ERR459009.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459009/120903_0219_D0PT7ACXX_6_SA-PE-090.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459009
PRJEB5348	SAMEA2401219	ERX425357	ERR459010	4932	Saccharomyces cerevisiae	ftp.sra.ebi.ac.uk/vol1/fastq/ERR459/ERR459010/ERR459010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR459/ERR459010/120903_0219_D0PT7ACXX_7_SA-PE-090.sanfastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR459/ERR459010
